"","x"
"308",0.544384548777835
"309",0.541388502653178
"310",0.032819173716169
"311",-0.428795927093859
"312",0
"313",0.466854540656344
"314",0.306958216669063
"315",0.12132203884663
"316",0.907110447736512
"317",0.359617758486302
"318",0
"319",0.72156315292779
"320",0.386726225172816
"321",0.69656676576531
"322",0.934459452426273
"323",0
"324",0.716008138998017
"325",-0.39388035959232
"326",0.852090633661246
"327",0.241304194554497
"328",0.413195455052634
"329",0.346180518410873
"330",0.703465269057074
"331",-0.506093477903602
"332",0.452064390719267
"333",0.293092564828386
"334",0.864731201104408
"335",0.365210517816351
"336",0.0232962259926475
"337",0
"338",0.288658286592598
"339",0.582822946614808
"340",0.133485592603501
"341",-0.141668720821022
"342",0.867610294719852
"343",0.716278263660254
"344",-0.322124284629592
"345",-0.157554101702001
"346",0.740621155969898
"347",0.541182399010377
"348",0.409739963244271
"349",0.448628810932048
"350",0.431888912914008
"351",0.14955294916216
"352",0.664215686905078
"353",0.390195226501601
"354",0.382009751057654
"355",0.203541398740144
"356",0.498663953437394
"357",0.893195810510791
"358",0.738698820428977
"359",0.382071894232014
"360",0.92481250433775
"361",0.998775346852787
"362",0
"363",0.53310676379427
"364",0.330561112140637
"365",-0.0701713095982247
"366",-0.0859312989071234
"367",-0.278442384929733
"368",0.618588107292757
"369",0
"370",0.406543486369731
"371",0.101754150021598
"372",0.620568606148688
"373",-1
"374",0
"375",0.282952825944475
"376",0.348822650298882
"377",0.763337775140793
"378",0.3102403394693
"379",0.378745806737537
"380",0.369758195684704
"381",0
"382",0.273727319466274
"383",0.409765446050335
"384",0.42960758552905
"385",0.783290828518556
"386",-0.0574773552445354
"387",-0.206828104242388
"388",0.793625610144977
"389",0.964952396902061
"390",NA
"391",0
"392",0
"393",-0.190487269830277
"394",0.439379303756657
"395",-0.229743719307138
"396",0
"397",0
"398",0.607495872810782
"399",0
"400",-0.0432335746296638
"401",0.415192745268532
"402",0.32292491198478
"403",0.270210261765323
"404",0.416421166976287
"405",0
"406",0.959288684475219
"407",0.123925084742325
"408",0.819175286123008
"409",-0.142461234294531
"410",0.385581383382504
"411",0.328335748203724
"412",0.0277896676592601
"413",0.947383924930687
"414",0.876549785994494
"415",0.811752944665366
"416",0.336928413571239
"417",0.440059116819341
"418",0.238945159844029
"419",0.471903152809801
"420",0.30093249029896
"421",0.854167797962931
"422",0.385471330999268
"423",-0.173759488043629
"424",-0.0477692427511389
"425",0.146442272645642
"426",0.814686761379581
"427",0.757548751349088
"428",0.95889071261214
"429",0.18048330060755
"430",0.91608587382979
"431",0.435704114269222
"432",0
"433",0.00149868983724778
"434",0.245906605690229
"435",0.151324346065102
"436",0.562136191783276
"437",0.914711240189906
"438",0.686746716994568
"439",0.779633159744256
"440",-0.379037234988044
"441",-0.0983273254755726
"442",-0.369295498521014
"443",0.721639899198257
"444",0.130264263077935
"445",0.055104937923999
"446",-0.628125420454882
"447",0.802923543888402
"448",0.0182493388425035
"449",0.670892288992176
"450",0.0789383028344617
"451",0.716686901838398
"452",0.0290894548916725
"453",0.455835894291619
"454",0.474927893570932
"455",0.459669154240358
"456",0.172051405587777
"457",-0.13008926049861
"458",0.0916657082628114
"459",0.691815437293492
"460",0.90860607464961
"461",0.584293214769796
"462",0.0425683895527125
"463",0.914754419729975
"464",-0.727258821714087
"465",0.177614657737714
"466",0.282198119629669
"467",0.720187129009065
"468",0.266072153353712
"469",0.488684673237721
"470",0
"471",0.763413891808093
"472",0.984229196327021
"473",0.796023718298694
"474",-0.2211775976767
"475",0.418262448727116
"476",0.44758470640669
"477",-0.370806375456642
"478",0.375342700826996
"479",0.132981532440436
"480",0.0806982212974321
"481",0.72040157618079
"482",0.21812393664291
"483",0.435072970035315
"484",0.0968826555438272
"485",0.294847107211956
"486",0.375791606896801
"487",0
"488",0.26598554724769
"489",-0.105218600316421
"490",0.910670271811097
"491",-0.130612722163698
"492",0.384454599013496
"493",0.958426684611769
"494",0.876217224899384
"495",-0.125416981732586
"496",0.95107768338835
"497",-0.258825966582829
"498",-0.0507832282026188
"499",0.54885572285616
"500",0.0899099851843419
"501",-0.472611994177881
"502",0.625744841391099
"503",0.327963519305146
"504",0.384513654331401
"505",0.644799106266387
"506",0.372021162274775
"507",0
"508",0.406577280491773
"509",0.511251953348358
"510",0.832265524814223
"511",-0.0305507573338673
"512",0.646719444151247
"513",0.693400311583335
"514",0.572172890301631
"515",0.563100179062242
"516",0.469185038132801
"517",0
"518",0.0480099023931555
"519",0.614639217637116
"520",0.381698870853988
"521",0.804049066164875
"522",0.693750999949892
"523",0.788277252951324
"524",0.278407587366293
"525",-0.012707449049938
"526",0.466547177027572
"527",0.781294628014656
"528",-0.322213609953113
"529",0.124425081830345
"530",0.248136833547038
"531",0.47783521916477
"532",0.164572491778063
"533",0.863208065900596
"534",0
"535",0
"536",0.8296471682481
"537",0.356991641230023
"538",0.661195145397413
"539",-0.195794959204538
"540",0.756453241716629
"541",0.875104731296494
"542",0.0237222760518752
"543",-0.168300830125156
"544",0.514196102670789
"545",0.334059725097596
"546",-0.388023421154306
"547",0.203781430586731
"548",0.150729985095477
"549",0.746954846694898
"550",-0.205998059615646
"551",0.581740686986428
"552",-0.331166195173296
"553",0.217364521169651
"554",0.071358077673378
"555",0.554308300339572
"556",0.079022551672833
"557",0.213913928736053
"558",0.237192215145075
"559",0.326987863681367
"560",0.650519238853816
"561",0.199111807524542
"562",0.43193666804742
"563",0.695122730595716
"564",0.505289087344822
"565",0.66056442011699
"566",0.791221295743047
"567",0.784395885067339
"568",0.079864171909749
"569",0.671993822542615
"570",0.620025457441092
"571",0.311012623469655
"572",0.938932958543468
"573",-0.259536455364558
"574",-0.408538174707967
"575",0.55060484219772
"576",0.806969550868096
"577",0.506344509212328
"578",0.716620100194623
"579",0.567999778149084
"580",0.652746826266267
"581",-0.157258071295365
"582",NA
"583",0.243256637149266
"584",0.0399096287418253
"585",0.127125227287672
"586",0.0331148888568156
"587",0.734851362103916
"588",0.470929253967798
"589",0.15861109885678
"590",0
"591",0.438060110582398
"592",-0.230789182122371
"593",-0.233072853609271
"594",-0.24418793910428
"595",0.607878683282193
"596",-0.841027349573086
"597",0.1427750278322
"598",0.0144703357152395
"599",-0.169588587508156
"600",0.207229102089073
"601",0.806714978803425
"602",0.800013996557386
"603",-0.410975628200272
"604",0.345080848855026
"605",0.852031148408498
"606",-0.110502803060164
"607",-0.00244358685810819
"608",0.3428535546111
"609",0.934894949985648
"610",0.573063994087549
"611",0.389708048194156
"612",0.967423848072479
"613",0.127847846510567
"614",0.286882233299579
"615",0.393095950463462
"616",0.236130268148922
"617",0.555941518854382
"618",0.4939061894884
"619",0.373958774085372
"620",-0.0304726611950093
"621",0.429023374490718
"622",0.237475400075745
"623",0.610913026254649
"624",0.298057443886788
"625",-0.322895412395353
"626",0.768534785656214
"627",0.910896592568248
"628",0.366167349736817
"629",0.433661393940378
"630",0.115499004033954
"631",0.859337969970453
"632",0
"633",0.55073325102239
"634",0.757500645905527
"635",0.358895626944899
"636",-0.217947197430423
"637",0.0990140380325775
"638",0.17833218020583
"639",0.975764404745094
"640",0.0494780826798004
"641",NA
"642",-0.456413626532552
"643",0.667845789408342
"644",0.469322729843268
"645",-0.0814168400037013
"646",0.475324313561875
"647",0.305332709440911
"648",0
"649",0
"650",0.712131301674443
"651",0.474524531925685
"652",0.414931177562764
"653",0.343695214285239
"654",0
"655",0.597364932175231
"656",0.831950322974634
"657",0.325663939830273
"658",0.389868647580922
"659",0.327442885476283
"660",0.017358293846187
"661",-0.301570991955634
"662",0.0683234146534049
"663",-0.103191555983312
"664",-0.0494419075632544
"665",0.751719829976451
"666",-0.457368541793792
"667",0
"668",0
"669",0.195376461234209
"670",0
"671",0.465387968632408
"672",0.231539759981545
"673",0.0428135707843148
"674",-0.387242513814194
"675",-0.0397006445781502
"676",-0.309673380295661
"677",0.235734974030768
"678",0.641664947044491
"679",-0.243977263859649
"680",0.373142843955281
"681",1
"682",0.891190661224642
"683",-0.228263766644357
"684",0.529571618922926
"685",0.168989857273879
"686",0.0357919476822687
"687",0
"688",0.800402040707262
"689",0.149675188550855
"690",0.74790473862311
"691",0.998550559092736
"692",0.627780764916761
"693",0.400486950420086
"694",0.249518239050322
"695",0.788703855933066
"696",0
"697",0.656563220120764
"698",0.947991037021007
"699",0.789584338699443
"700",-0.597979610114923
"701",0.811800202864986
"702",0.839808009161247
"703",-0.17666870150247
"704",0.483830817901616
"705",0.622736492405963
"706",0.517328689130323
"707",-0.0904787444858047
"708",0.3639051809188
"709",0.953244592544274
"710",0.826228744060473
"711",0.435414995567086
"712",0.461210918513999
"713",-0.211278784148673
"714",-0.224172513039181
"715",0.232235189831417
"716",0.6846197111274
"717",0
"718",0.0248323809397737
"719",-0.778164705192504
"720",0
"721",0.293849783151029
"722",0.298476191795345
"723",0
"724",-0.0661421630956712
"725",0
"726",-0.0519192219499207
"727",0
"728",0.520212588240966
"729",0.616123123665881
"730",-0.0650177391796524
"731",0.230127133244149
"732",-0.568493466647805
"733",0.950172637177739
"734",0
"735",0
"736",0
"737",0
"738",0
"739",0
"740",0
"741",0
"742",0
"743",0
"744",0
"745",0
"746",0
"747",0
"748",0
"749",0
"750",0
"751",0
"752",0
"753",0
"754",0
"755",0
"756",0
"757",0
"758",0
"759",0
"760",0
"761",0
"762",0
"763",0
"764",0
"765",0
"766",0
"767",0
"768",0
"769",0
"770",0
"771",0
"772",0
"773",0
"774",0
"775",0
"776",0
"777",0
"778",0
"779",0
"780",0
"781",0
"782",0
"783",0
"784",0
"785",0
"786",0
"787",0
"788",0
"789",0
"790",0
"791",0
"792",0
"793",0
"794",0
"795",0
"796",0
"797",0
"798",0
"799",0
"800",0
"801",0
"802",0
"803",0
"804",0
"805",0
"806",0
"807",0
"808",0
"809",0
"810",0
"811",0
"812",0
"813",0
"814",0
"815",0
"816",0
"817",0
"818",0
"819",0
"820",0
"821",0
"822",0
"823",0
"824",0
"825",0
"826",0
"827",0
"828",0
"829",0
"830",0
"831",0
"832",0
"833",0
"834",0
"835",0
"836",0
"837",0
"838",0
"839",0
"840",0
"841",0
"842",0
"843",0
"844",0
"845",0
"846",0
"847",0
"848",0
"849",0
"850",0
"851",0
"852",0
"853",0
"854",0
"855",0
"856",0
"857",0
"858",0
"859",0
"860",0
"861",0
"862",0
"863",0
"864",0
"865",0
"866",0
"867",0
"868",0
"869",0
"870",0
"871",0
"872",0
"873",0
"874",0
"875",0
"876",0
"877",0
"878",0
"879",0
"880",0
"881",0
"882",0
"883",0
"884",0
"885",0
"886",0
"887",0
"888",0
"889",0
"890",0
"891",0
"892",0
"893",0
"894",0
"895",0
"896",0
"897",0
"898",0
"899",0
"900",0
"901",0
"902",0
"903",0
"904",0
"905",0
"906",0
"907",0
"908",0
"909",0
"910",0
"911",0
"912",0
"913",0
"914",0
"915",0
"916",0
"917",0
"918",0
"919",0
"920",0
"921",0
"922",0
"923",0
"924",0
"925",0
"926",0
"927",0
"928",0
"929",0
"930",0
"931",0
"932",0
"933",0
"934",0
"935",0
"936",0
"937",0
"938",0
"939",0
"940",0
"941",0
"942",0
"943",0
"944",0
"945",0
"946",0
"947",0
"948",0
"949",0
"950",0
"951",0
"952",0
"953",0
"954",0
"955",0
"956",0
"957",0
"958",0
"959",0
"960",0
"961",0
"962",0
"963",0
"964",0
"965",0
"966",0
"967",0
"968",0
"969",0
"970",0
"971",0
"972",0
"973",0
"974",0
"975",0
"976",0
"977",0
"978",0
"979",0
"980",0
"981",0
"982",0
"983",0
"984",0
"985",0
"986",0
"987",0
"988",0
"989",0
"990",0
"991",0
"992",0
"993",0
"994",0
"995",0
"996",0
"997",0
"998",0
"999",0
"1000",0
"1001",0
"1002",0
"1003",0
"1004",0
"1005",0
"1006",0
"1007",0
"1008",0
"1009",0
"1010",0
"1011",0
"1012",0
"1013",0
"1014",0
"1015",0
"1016",0
"1017",0
"1018",0
"1019",0
"1020",0
"1021",0
"1022",0
"1023",0
"1024",0
"1025",0
"1026",0
"1027",0
"1028",0
"1029",0
"1030",0
"1031",0
"1032",0
"1033",0
"1034",0
"1035",0
"1036",0
"1037",0
"1038",0
"1039",0
"1040",0
"1041",0
"1042",0
"1043",0
"1044",0
"1045",0
"1046",0
"1047",0
"1048",0
"1049",0
"1050",0
"1051",0
"1052",0
"1053",0
"1054",0
"1055",0
"1056",0
"1057",0
"1058",0
"1059",0
"1060",0
"1061",0
"1062",0
"1063",0
"1064",0
"1065",0
"1066",0
"1067",0
"1068",0
"1069",0
"1070",0
"1071",0
"1072",0
"1073",0
"1074",0
"1075",0
"1076",0
"1077",0
"1078",0
"1079",0
"1080",0
"1081",0
"1082",0
"1083",0
"1084",0
"1085",0
"1086",0
"1087",0
"1088",0
"1089",0
"1090",0
"1091",0
"1092",0
"1093",0
"1094",0
"1095",0
"1096",0
"1097",0
"1098",0
"1099",0
"1100",0
"1101",0
"1102",0
"1103",0
"1104",0
"1105",0
"1106",0
"1107",0
"1108",0
"1109",0
"1110",0
"1111",0
"1112",0
"1113",0
"1114",0
"1115",0
"1116",0
"1117",0
"1118",0
"1119",0
"1120",0
"1121",0
"1122",0
"1123",0
"1124",0
"1125",0
"1126",0
"1127",0
"1128",0
"1129",0
"1130",0
"1131",0
"1132",0
"1133",0
"1134",0
"1135",0
"1136",0
"1137",0
"1138",0
"1139",0
"1140",0
"1141",0
"1142",0
"1143",0
"1144",0
"1145",0
"1146",0
"1147",0
"1148",0
"1149",0
"1150",0
"1151",0
"1152",0
"1153",0
"1154",0
"1155",0
"1156",0
"1157",0
"1158",0
"1159",0
"1160",0
"1161",0
"1162",0
"1163",0
"1164",0
"1165",0
"1166",0
"1167",0
"1168",0
"1169",0
"1170",0
"1171",0
"1172",0
"1173",0
"1174",0
"1175",0
"1176",0
"1177",0
"1178",0
"1179",0
"1180",0
"1181",0
"1182",0
"1183",0
"1184",0
"1185",0
"1186",0
"1187",0
"1188",0
"1189",0
"1190",0
"1191",0
"1192",0
"1193",0
"1194",0
"1195",0
"1196",0
"1197",0
"1198",0
"1199",0
"1200",0
"1201",0
"1202",0
"1203",0
"1204",0
"1205",0
"1206",0
"1207",0
"1208",0
"1209",0
"1210",0
"1211",0
"1212",0
"1213",0
"1214",0
"1215",0
"1216",0
"1217",0
"1218",0
"1219",0
"1220",0
"1221",0
"1222",0
"1223",0
"1224",0
"1225",0
"1226",0
"1227",0
"1228",0
"1229",0
"1230",0
"1231",0
"1232",0
"1233",0
"1234",0
"1235",0
"1236",0
"1237",0
"1238",0
"1239",0
"1240",0
"1241",0
"1242",0
"1243",0
"1244",0
"1245",0
"1246",0
"1247",0
"1248",0
"1249",0
"1250",0
"1251",0
"1252",0
"1253",0
"1254",0
"1255",0
"1256",0
"1257",0
"1258",0
"1259",0
"1260",0
"1261",0
"1262",0
"1263",0
"1264",0
"1265",0
"1266",0
"1267",0
"1268",0
"1269",0
"1270",0
"1271",0
"1272",0
"1273",0
"1274",0
"1275",0
"1276",0
"1277",0
"1278",0
"1279",0
"1280",0
"1281",0
"1282",0
"1283",0
"1284",0
"1285",0
"1286",0
"1287",0
"1288",0
"1289",0
"1290",0
"1291",0
"1292",0
"1293",0
"1294",0
"1295",0
"1296",0
"1297",0
"1298",0
"1299",0
"1300",0
"1301",0
"1302",0
"1303",0
"1304",0
"1305",0
"1306",0
"1307",0
"1308",0
"1309",0
"1310",0
"1311",0
"1312",0
"1313",0
"1314",0
"1315",0
"1316",0
"1317",0
"1318",0
"1319",0
"1320",0
"1321",0
"1322",0
"1323",0
"1324",0
"1325",0
"1326",0
"1327",0
"1328",0
"1329",0
"1330",0
"1331",0
"1332",0
"1333",0
"1334",0
"1335",0
"1336",0
"1337",0
"1338",0
"1339",0
"1340",0
"1341",0
"1342",0
"1343",0
"1344",0
"1345",0
"1346",0
"1347",0
"1348",0
"1349",0
"1350",0
"1351",0
"1352",0
"1353",0
"1354",0
"1355",0
"1356",0
"1357",0
"1358",0
"1359",0
"1360",0
"1361",0
"1362",0
"1363",0
"1364",0
"1365",0
"1366",0
"1367",0
"1368",0
"1369",0
"1370",0
"1371",0
"1372",0
"1373",0
"1374",0
"1375",0
"1376",0
"1377",0
"1378",0
"1379",0
"1380",0
"1381",0
"1382",0
"1383",0
"1384",0
"1385",0
"1386",0
"1387",0
"1388",0
"1389",0
"1390",0
"1391",0
"1392",0
"1393",0
"1394",0
"1395",0
"1396",0
"1397",0
"1398",0
"1399",0
"1400",0
"1401",0
"1402",0
"1403",0
"1404",0
"1405",0
"1406",0
"1407",0
"1408",0
"1409",0
"1410",0
"1411",0
"1412",0
"1413",0
"1414",0
"1415",0
"1416",0
"1417",0
"1418",0
"1419",0
"1420",0
"1421",0
"1422",0
"1423",0
"1424",0
"1425",0
"1426",0
"1427",0
"1428",0
"1429",0
"1430",0
"1431",0
"1432",0
"1433",0
"1434",0
"1435",0
"1436",0
"1437",0
"1438",0
"1439",0
"1440",0
"1441",0
"1442",0
"1443",0
"1444",0
"1445",0
"1446",0
"1447",0
"1448",0
"1449",0
"1450",0
"1451",0
"1452",0
"1453",0
"1454",0
"1455",0
"1456",0
"1457",0
"1458",0
"1459",0
"1460",0
"1461",0
"1462",0
"1463",0
"1464",0
"1465",0
"1466",0
"1467",0
"1468",0
"1469",0
"1470",0
"1471",0
"1472",0
"1473",0
"1474",0
"1475",0
"1476",0
"1477",0
"1478",0
"1479",0
"1480",0
"1481",0
"1482",0
"1483",0
"1484",0
"1485",0
"1486",0
"1487",0
"1488",0
"1489",0
"1490",0
"1491",0
"1492",0
"1493",0
"1494",0
"1495",0
"1496",0
"1497",0
"1498",0
"1499",0
"1500",0
"1501",0
"1502",0
"1503",0
"1504",0
"1505",0
"1506",0
"1507",0
"1508",0
"1509",0
"1510",0
"1511",0
"1512",0
"1513",0
"1514",0
"1515",0
"1516",0
"1517",0
"1518",0
"1519",0
"1520",0
"1521",0
"1522",0
"1523",0
"1524",0
"1525",0
"1526",0
"1527",0
"1528",0
"1529",0
"1530",0
"1531",0
"1532",0
"1533",0
"1534",0
"1535",0
"1536",0
"1537",0
"1538",0
"1539",0
"1540",0
"1541",0
"1542",0
"1543",0
"1544",0
"1545",0
"1546",0
"1547",0
"1548",0
"1549",0
"1550",0
"1551",0
"1552",0
"1553",0
"1554",0
"1555",0
"1556",0
"1557",0
"1558",0
"1559",0
"1560",0
"1561",0
"1562",0
"1563",0
"1564",0
"1565",0
"1566",0
"1567",0
"1568",0
"1569",0
"1570",0
"1571",0
"1572",0
"1573",0
"1574",0
"1575",0
"1576",0
"1577",0
"1578",0
"1579",0
"1580",0
"1581",0
"1582",0
"1583",0
"1584",0
"1585",0
"1586",0
"1587",0
"1588",0
"1589",0
"1590",0
"1591",0
"1592",0
"1593",0
"1594",0
"1595",0
"1596",0
"1597",0
"1598",0
"1599",0
"1600",0
"1601",0
"1602",0
"1603",0
"1604",0
"1605",0
"1606",0
"1607",0
"1608",0
"1609",0
"1610",0
"1611",0
"1612",0
"1613",0
"1614",0
"1615",0
"1616",0
"1617",0
"1618",0
"1619",0
"1620",0
"1621",0
"1622",0
"1623",0
"1624",0
"1625",0
"1626",0
"1627",0
"1628",0
"1629",0
"1630",0
"1631",0
"1632",0
"1633",0
"1634",0
"1635",0
"1636",0
"1637",0
"1638",0
"1639",0
"1640",0
"1641",0
"1642",0
"1643",0
"1644",0
"1645",0
"1646",0
"1647",0
"1648",0
"1649",0
"1650",0
"1651",0
"1652",0
"1653",0
"1654",0
"1655",0
"1656",0
"1657",0
"1658",0
"1659",0
"1660",0
"1661",0
"1662",0
"1663",0
"1664",0
"1665",0
"1666",0
"1667",0
"1668",0
"1669",0
"1670",0
"1671",0
"1672",0
"1673",0
"1674",0
"1675",0
"1676",0
"1677",0
"1678",0
"1679",0
"1680",0
"1681",0
"1682",0
"1683",0
"1684",0
"1685",0
"1686",0
"1687",0
"1688",0
"1689",0
"1690",0
"1691",0
"1692",0
"1693",0
"1694",0
"1695",0
"1696",0
"1697",0
"1698",0
"1699",0
"1700",0
"1701",0
"1702",0
"1703",0
"1704",0
"1705",0
"1706",0
"1707",0
"1708",0
"1709",0
"1710",0
"1711",0
"1712",0
"1713",0
"1714",0
"1715",0
"1716",0
"1717",0
"1718",0
"1719",0
"1720",0
"1721",0
"1722",0
"1723",0
"1724",0
"1725",0
"1726",0
"1727",0
"1728",0
"1729",0
"1730",0
"1731",0
"1732",0
"1733",0
"1734",0
"1735",0
"1736",0
"1737",0
"1738",0
"1739",0
"1740",0
"1741",0
"1742",0
"1743",0
"1744",0
"1745",0
"1746",0
"1747",0
"1748",0
"1749",0
"1750",0
"1751",0
"1752",0
"1753",0
"1754",0
"1755",0
"1756",0
"1757",0
"1758",0
"1759",0
"1760",0
"1761",0
"1762",0
"1763",0
"1764",0
"1765",0
"1766",0
"1767",0
"1768",0
"1769",0
"1770",0
"1771",0
"1772",0
"1773",0
"1774",0
"1775",0
"1776",0
"1777",0
"1778",0
"1779",0
"1780",0
"1781",0
"1782",0
"1783",0
"1784",0
"1785",0
"1786",0
"1787",0
"1788",0
"1789",0
"1790",0
"1791",0
"1792",0
"1793",0
"1794",0
"1795",0
"1796",0
"1797",0
